datetime,temperature
9/3/19 8:12,23.4
9/3/19 8:22,23.2
9/3/19 8:32,23.1
9/3/19 8:42,23
9/3/19 8:52,22.8
9/3/19 9:02,22.7
9/3/19 9:12,22.5
9/3/19 9:22,22.4
9/3/19 9:32,22.2
9/3/19 9:42,22.1
9/3/19 9:52,22
9/3/19 10:02,21.8
9/3/19 10:12,21.7
9/3/19 10:22,21.6
9/3/19 10:32,21.4
9/3/19 10:42,21.3
9/3/19 10:52,21.2
9/3/19 11:02,21
9/3/19 11:12,20.9
9/3/19 11:22,20.8
9/3/19 11:32,20.6
9/3/19 11:42,20.5
9/3/19 11:52,20.4
9/3/19 12:02,20.3
9/3/19 12:12,20.2
9/3/19 12:22,20.1
9/3/19 12:32,20
9/3/19 12:42,20
9/3/19 12:52,19.9
9/3/19 13:02,19.8
9/3/19 13:12,19.7
9/3/19 13:22,19.6
9/3/19 13:32,19.6
9/3/19 13:42,19.5
9/3/19 13:52,19.4
9/3/19 14:02,19.3
9/3/19 14:12,19.2
9/3/19 14:22,19.1
9/3/19 14:32,19
9/3/19 14:42,19
9/3/19 14:52,18.9
9/3/19 15:02,18.9
9/3/19 15:12,18.9
9/3/19 15:22,18.9
9/3/19 15:32,18.8
9/3/19 15:42,18.9
9/3/19 15:52,18.9
9/3/19 16:02,18.9
9/3/19 16:12,18.9
9/3/19 16:22,18.9
9/3/19 16:32,19
9/3/19 16:42,19
9/3/19 16:52,19.1
9/3/19 17:02,19.3
